[2025-06-14 21:31:07] [INFO    ] discord.client: logging in using static token
[2025-06-14 21:31:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 6, 'op': 0, 'd': {'webhook_id': '1383606004209418340', 'type': 20, 'tts': False, 'timestamp': '2025-06-15T01:31:38.742000+00:00', 'position': 0, 'pinned': False, 'nonce': '1383619929269338112', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1383613990105780337'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-15T01:08:01.647027+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'waffleboi999', 'public_flags': 0, 'primary_guild': None, 'id': '243878903834214400', 'global_name': 'Waffleboi999', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'd90865ee486632fd613bbc01eb9b42ed'}, 'type': 2, 'name': 'last_active', 'id': '1383619931727204372', 'command_type': 1, 'authorizing_integration_owners': {'0': '1383138424831082506'}}, 'interaction': {'user': {'username': 'waffleboi999', 'public_flags': 0, 'primary_guild': None, 'id': '243878903834214400', 'global_name': 'Waffleboi999', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'd90865ee486632fd613bbc01eb9b42ed'}, 'type': 2, 'name': 'last_active', 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-13T17:38:17.966000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1383619931727204372'}, 'id': '1383619934256631829', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Waffleboi999 was last active in this channel at 06-14-2025 21:11 EDT.', 'components': [], 'channel_type': 0, 'channel_id': '1383149398694952991', 'author': {'username': 'Testing Bot', 'public_flags': 0, 'primary_guild': None, 'id': '1383606004209418340', 'global_name': None, 'discriminator': '4879', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '3d4c2522478601edd569a4b4e625ca1c'}, 'attachments': [], 'application_id': '1383606004209418340', 'guild_id': '1383138424831082506'}}
[2025-06-14 21:31:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-14 21:31:38] [DEBUG   ] discord.client: Dispatching event message
[2025-06-14 21:31:38] [DEBUG   ] discord.webhook.async_: Webhook ID 1383619931727204372 with POST https://discord.com/api/v10/interactions/1383619931727204372/aW50ZXJhY3Rpb246MTM4MzYxOTkzMTcyNzIwNDM3MjpDVnV0VmtEUVhiZGtZT0dBNEdjNGVrbFg1UzUxY1lvWjlkS3NETXlNUVB1cTVIdnBuSFZDMFFPZXQ2WHhaSHhWMVhhNDNoSTlLZG5rT2ZCdFRTYnhydGNZSVBIMVRhYWt5T05zTmNGakRDS2M2VkJzSUc0SW5CWFp3MDBjSHVrOA/callback has returned status code 200
[2025-06-14 21:31:38] [DEBUG   ] discord.client: Dispatching event app_command_completion
[2025-06-14 21:31:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 6.
[2025-06-14 21:31:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-06-14 21:32:31] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 6.
[2025-06-14 21:32:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-06-14 21:33:12] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 6.
[2025-06-14 21:33:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-06-14 21:33:53] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 6.
[2025-06-14 21:33:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
